Assembly k_xy, Max mises 1, Assembly k_theta, Max mises 2, Mass
9.55691e+08,-0.1,1.87451e+11,1156677120.0,-6568560.01011
6.6162e+08,-0.1,1.40325e+11,789103168.0,-6562139.12316
6.88292e+08,-0.1,1.67104e+11,792585152.0,-6473485.29664
2.42113e+08,-0.1,3.89302e+10,209853312.0,-6473485.29664
8.88346e+08,-0.1,2.12257e+11,1097494272.0,-6596834.706
8.45773e+08,-0.1,1.70185e+11,977332544.0,-6473485.29664
1.0832e+09,-0.1,2.68669e+11,1223925120.0,-6637951.17578
5.48959e+08,-0.1,1.452e+11,893716224.0,-6445210.60075
1.15043e+09,-0.1,3.05609e+11,1101182208.0,-6650792.94968
8.33574e+08,-0.1,1.44251e+11,778020480.0,-6609676.4799
1.1477e+09,-0.1,2.32842e+11,919436032.0,-6711172.08032
1.06589e+09,-0.1,2.59564e+11,1131192064.0,-6711172.08032
9.24544e+08,-0.1,1.79873e+11,957729152.0,-6691909.41947
3.2732e+08,-0.1,5.78752e+10,329222464.0,-6596834.706
1.42341e+09,-0.1,3.76408e+11,854637248.0,-6745867.66316
8.39113e+08,-0.1,1.55424e+11,768529408.0,-6527443.54033
9.65434e+08,-0.1,2.0812e+11,965032000.0,-6603255.59295
6.1206e+08,-0.1,9.17558e+10,510878688.0,-6691909.41947
1.21221e+09,-0.1,3.28995e+11,791220160.0,-6707342.34145
7.97462e+08,-0.1,1.71262e+11,922151104.0,-6514601.76642
8.32625e+08,-0.1,2.02267e+11,875788544.0,-6583992.93209
7.88142e+08,-0.1,1.60487e+11,846263936.0,-6650792.94968
5.75111e+08,-0.1,9.26794e+10,739158400.0,-6574980.89706
1.26322e+09,-0.1,2.9551e+11,1250285440.0,-6786984.13294
1.08895e+09,-0.1,2.66254e+11,1089051904.0,-6650792.94968
1.00298e+09,-0.1,2.73401e+11,1243234560.0,-6549297.34926
4.40323e+08,-0.1,1.00149e+11,793771840.0,-6438789.7138
8.73853e+08,-0.1,1.77958e+11,1009318656.0,-6542876.46231
1.26316e+09,-0.1,3.3842e+11,904756416.0,-6733025.88926
1.37316e+09,-0.1,3.56552e+11,761292800.0,-6767721.47209
1.13528e+09,-0.1,2.51019e+11,1092768384.0,-6650792.94968
9.85375e+08,-0.1,1.67071e+11,792713216.0,-6685488.53252
1.13918e+09,-0.1,2.89074e+11,970311808.0,-6679067.64557
1.22232e+09,-0.1,3.44579e+11,787372288.0,-6720184.11535
1.1646e+09,-0.1,2.92312e+11,1110358016.0,-6691909.41947
6.97259e+08,-0.1,1.17301e+11,715209472.0,-6609676.4799
7.29854e+08,-0.1,1.55898e+11,926039424.0,-6739446.77621
2.5196e+08,-0.1,6.36734e+10,336520000.0,-6596834.706
9.64349e+08,-0.1,2.16051e+11,825002624.0,-6596834.706
1.4017e+09,-0.1,3.70152e+11,812443968.0,-6828100.60273
8.89475e+08,-0.1,1.90839e+11,931277248.0,-6603255.59295
1.3312e+09,-0.1,3.37732e+11,1274685568.0,-6739446.77621
1.0124e+09,-0.1,2.23105e+11,965947776.0,-6733025.88926
1.01227e+09,-0.1,2.37691e+11,938211008.0,-6650792.94968
1.17044e+09,-0.1,3.13421e+11,1126475904.0,-6691909.41947
1.01126e+09,-0.1,2.19048e+11,1001001216.0,-6691909.41947
1.28264e+09,-0.1,3.03871e+11,1282730240.0,-6806246.7938
9.81159e+08,-0.1,1.97673e+11,1264466816.0,-6644372.06273
9.47622e+08,-0.1,2.62606e+11,1170843648.0,-6603255.59295
1.30037e+09,-0.1,3.25383e+11,1098358784.0,-6761300.58514
1.22299e+09,-0.1,3.26114e+11,1194298496.0,-6698330.30642
9.64333e+08,-0.1,2.63986e+11,1263760640.0,-6603255.59295
1.17913e+09,-0.1,2.68652e+11,1235668608.0,-6704751.19337
1.3621e+09,-0.1,3.42898e+11,695978816.0,-6815258.82883
1.277e+09,-0.1,3.49136e+11,771889472.0,-6739446.77621
1.16522e+09,-0.1,2.40433e+11,1200130176.0,-6786984.13294
1.16417e+09,-0.1,2.65518e+11,1204506368.0,-6691909.41947
1.07624e+09,-0.1,2.33417e+11,1062181312.0,-6698330.30642
1.24137e+09,-0.1,2.83793e+11,1228972544.0,-6698330.30642
1.24623e+09,-0.1,3.46122e+11,732559680.0,-6780563.24599
7.30472e+08,-0.1,9.83297e+10,598294464.0,-6540285.31423
7.98769e+08,-0.1,1.59311e+11,859601600.0,-6562139.12316
9.70625e+08,-0.1,2.00944e+11,1086541952.0,-6637951.17578
8.46216e+08,-0.1,2.17445e+11,1075129088.0,-6479906.18359
1.02265e+09,-0.1,2.10302e+11,1152978048.0,-6650792.94968
1.14202e+09,-0.1,2.94293e+11,1251667584.0,-6616097.36685
1.27687e+09,-0.1,3.54318e+11,725844608.0,-6774142.35904
1.60941e+08,-0.1,4.08164e+10,251528448.0,-6404094.13097
1.26554e+09,-0.1,2.98915e+11,873866944.0,-6739446.77621
7.6443e+08,-0.1,1.53836e+11,720249280.0,-6473485.29664
7.49006e+08,-0.1,1.62509e+11,873341568.0,-6527443.54033
1.3927e+09,-0.1,3.60079e+11,793567936.0,-6774142.35904
8.35867e+08,-0.1,2.01398e+11,998822976.0,-6562139.12316
1.45641e+09,-0.1,3.80293e+11,690811840.0,-6840942.37663
9.88221e+08,-0.1,1.98696e+11,1166541440.0,-6644372.06273
9.53326e+08,-0.1,2.16648e+11,1162690816.0,-6596834.706
1.09179e+09,-0.1,2.71995e+11,1197804672.0,-6609676.4799
7.93709e+08,-0.1,1.07479e+11,771159552.0,-6657213.83664
4.83407e+08,-0.1,8.07038e+10,642325376.0,-6562139.12316
8.57221e+08,-0.1,1.62665e+11,845588608.0,-6527443.54033
7.56096e+08,-0.1,1.59118e+11,960232512.0,-6745867.66316
1.28377e+09,-0.1,3.15762e+11,1276660224.0,-6720184.11535
9.65656e+08,-0.1,2.18962e+11,1024135040.0,-6555718.23621
9.65686e+08,-0.1,1.89457e+11,849064832.0,-6628939.14075
9.50459e+08,-0.1,1.92974e+11,977684096.0,-6616097.36685
7.1408e+08,-0.1,1.05453e+11,713360896.0,-6568560.01011
8.84221e+08,-0.1,1.51224e+11,870620992.0,-6631530.28883
8.19935e+08,-0.1,1.47386e+11,1006672448.0,-6581401.78401
8.73435e+08,-0.1,1.38453e+11,775531520.0,-6685488.53252
9.34423e+08,-0.1,2.12217e+11,1031404736.0,-6533864.42728
9.02411e+08,-0.1,1.98439e+11,1062396928.0,-6521022.65337
9.84823e+08,-0.1,2.36311e+11,1101353088.0,-6596834.706
1.15506e+09,-0.1,2.16776e+11,882691840.0,-6644372.06273
1.05037e+09,-0.1,2.32282e+11,1116694400.0,-6691909.41947
1.332e+09,-0.1,3.35782e+11,712920704.0,-6767721.47209
1.15872e+09,-0.1,2.58053e+11,1261616128.0,-6752288.55011
1.16587e+09,-0.1,2.72097e+11,1049705152.0,-6733025.88926
1.42655e+09,-0.1,3.79795e+11,756791808.0,-6808837.94188
9.86799e+08,-0.1,2.15166e+11,975271104.0,-6670055.61054
1.14536e+09,-0.1,2.8649e+11,926308096.0,-6726605.0023
5.3983e+08,-0.1,8.27752e+10,645851072.0,-6438789.7138
8.80862e+08,-0.1,2.34745e+11,1138428288.0,-6603255.59295
1.13952e+09,-0.1,2.9289e+11,939614080.0,-6672646.75862
9.1182e+08,-0.1,1.48158e+11,994779328.0,-6663634.72359
1.03337e+09,-0.1,2.40844e+11,1104718592.0,-6650792.94968
8.84063e+08,-0.1,1.9087e+11,943004288.0,-6609676.4799
1.40566e+09,-0.1,3.66356e+11,792437760.0,-6828100.60273
6.35417e+08,-0.1,1.24224e+11,1024590208.0,-6609676.4799
6.72029e+08,-0.1,1.47215e+11,713595520.0,-6362977.66118
1.02184e+09,-0.1,2.01645e+11,940647424.0,-6745867.66316
9.52798e+08,-0.1,1.82538e+11,896077568.0,-6672646.75862
2.49425e+08,-0.1,4.71056e+10,329251520.0,-6467064.40969
2.31843e+08,-0.1,5.68733e+10,422591552.0,-6527443.54033
2.13125e+08,-0.1,2.94489e+10,300565216.0,-6583992.93209
9.10784e+08,-0.1,1.55237e+11,733029120.0,-6644372.06273
1.0522e+09,-0.1,2.51433e+11,1132024960.0,-6568560.01011
7.16994e+08,-0.1,1.17105e+11,769115264.0,-6603255.59295
8.36172e+08,-0.1,1.43111e+11,1025450880.0,-6650792.94968
1.0018e+09,-0.1,2.32771e+11,1137158528.0,-6641780.91465
7.62567e+08,-0.1,1.61809e+11,882008896.0,-6650792.94968
7.67149e+08,-0.1,1.69131e+11,878480128.0,-6486327.07054
1.51271e+08,-0.1,3.96837e+10,380087808.0,-6467064.40969
1.18285e+09,-0.1,2.72232e+11,1274117376.0,-6698330.30642
1.24278e+09,-0.1,3.31097e+11,1274973696.0,-6698330.30642
1.04309e+09,-0.1,2.74223e+11,873237120.0,-6618688.51493
1.86479e+08,-0.1,3.84353e+10,323001152.0,-6521022.65338
5.87276e+08,-0.1,1.1626e+11,755979392.0,-6501759.99252
1.37751e+09,-0.1,3.56715e+11,782660032.0,-6808837.94188
7.44638e+08,-0.1,1.21549e+11,772756288.0,-6555718.23621
2.19686e+08,-0.1,5.79121e+10,470068288.0,-6637951.17578
8.37037e+08,-0.1,1.40881e+11,820543040.0,-6657213.83664
5.18519e+08,-0.1,1.04994e+11,640230336.0,-6555718.23621
7.32107e+08,-0.1,1.1532e+11,688333568.0,-6650792.94968
7.04346e+08,-0.1,1.53168e+11,757916480.0,-6432368.82685
9.5747e+08,-0.1,2.14946e+11,1105014400.0,-6679067.64557
7.75142e+08,-0.1,1.52382e+11,857144448.0,-6562139.12316
1.23502e+09,-0.1,3.3784e+11,705367296.0,-6733025.88926
1.13132e+09,-0.1,2.47491e+11,911149824.0,-6698330.30642
1.29272e+09,-0.1,3.07363e+11,991692160.0,-6745867.66316
1.08713e+09,-0.1,2.23246e+11,1061460928.0,-6691909.41947
1.18307e+09,-0.1,2.18286e+11,836003968.0,-6676476.49749
6.05024e+08,-0.1,1.12244e+11,649620608.0,-6568560.01011
1.26615e+09,-0.1,3.48125e+11,806070784.0,-6754879.69819
8.52796e+08,-0.1,2.06505e+11,930236864.0,-6514601.76642
9.84307e+08,-0.1,2.8217e+11,1218450944.0,-6679067.64557
1.0802e+09,-0.1,2.34914e+11,1175525632.0,-6713763.2284
1.29005e+09,-0.1,3.55391e+11,794946816.0,-6733025.88926
9.61779e+08,-0.1,2.10307e+11,902066112.0,-6616097.36685
6.48198e+08,-0.1,1.51129e+11,792035968.0,-6337294.11338
1.29848e+09,-0.1,3.52419e+11,802277568.0,-6786984.13294
3.09312e+08,-0.1,6.92864e+10,396192352.0,-6486327.07054
1.55639e+08,-0.1,3.38757e+10,318246496.0,-6438789.7138
3.34652e+08,-0.1,5.84914e+10,502426304.0,-6362977.66118
4.60931e+08,-0.1,6.03743e+10,505833664.0,-6577572.04514
1.09343e+09,-0.1,2.22938e+11,909848192.0,-6609676.4799
8.90452e+08,-0.1,2.35878e+11,1099844224.0,-6574980.89706
7.03372e+08,-0.1,1.8257e+11,924860864.0,-6391252.35707
4.60845e+08,-0.1,1.08342e+11,653282176.0,-6425947.9399
1.33048e+09,-0.1,3.71084e+11,650379456.0,-6752288.55011
8.57051e+08,-0.1,1.48682e+11,809981312.0,-6603255.59295
1.22098e+09,-0.1,2.30113e+11,965866688.0,-6730434.74118
9.81897e+08,-0.1,2.24034e+11,976045888.0,-6555718.23621
5.89341e+08,-0.1,8.00302e+10,575119936.0,-6596834.706
4.24653e+08,-0.1,9.39777e+10,818827072.0,-6460643.52274
5.85551e+07,-0.1,2.77103e+10,276077632.0,-6542876.46231
9.73813e+08,-0.1,1.79098e+11,974908480.0,-6691909.41947
5.85551e+07,-0.1,2.77103e+10,276077632.0,-6542876.46231
5.39619e+08,-0.1,6.31542e+10,491578816.0,-6445210.60075
2.69148e+08,-0.1,5.20699e+10,407326112.0,-6562139.12316
5.46682e+08,-0.1,8.66054e+10,611900224.0,-6479906.18359
8.13561e+08,-0.1,2.04571e+11,1010931456.0,-6445210.60075
8.13024e+08,-0.1,2.01809e+11,994807680.0,-6445210.60075
1.26267e+09,-0.1,3.0491e+11,904654336.0,-6739446.77621
1.28401e+09,-0.1,3.53923e+11,848173120.0,-6739446.77621
1.8568e+08,-0.1,3.71057e+10,236821360.0,-6432368.82685
2.75496e+08,-0.1,7.06239e+10,371242848.0,-6391252.35707
7.84676e+08,-0.1,1.88046e+11,954359936.0,-6458052.37466
1.15291e+08,-0.1,3.7334e+10,259128768.0,-6432368.82685
7.93344e+08,-0.1,1.29969e+11,910573056.0,-6657213.83664
1.10908e+09,-0.1,2.28748e+11,924114048.0,-6622518.2538
1.15283e+09,-0.1,2.88771e+11,959617344.0,-6691909.41947
1.22098e+09,-0.1,2.30113e+11,965866688.0,-6730434.74118
7.34279e+08,-0.1,1.23061e+11,938133184.0,-6555718.23621
8.3582e+08,-0.1,1.69805e+11,849792704.0,-6473485.29664
2.69522e+08,-0.1,4.95588e+10,389505472.0,-6596834.706
8.13561e+08,-0.1,2.04571e+11,1010931456.0,-6445210.60075
1.1199e+09,-0.1,2.31905e+11,925058688.0,-6745867.66316
2.45928e+08,-0.1,4.67787e+10,288059392.0,-6501759.99252
2.69522e+08,-0.1,4.95588e+10,389505472.0,-6596834.706
2.69148e+08,-0.1,5.20699e+10,407326112.0,-6562139.12316
1.00985e+09,-0.1,2.39397e+11,874437312.0,-6574980.89706
2.13125e+08,-0.1,2.94489e+10,300565216.0,-6583992.93209
5.39619e+08,-0.1,6.31542e+10,491578816.0,-6445210.60075
6.39668e+08,-0.1,1.1901e+11,667907648.0,-6508180.87947
1.39443e+09,-0.1,3.6599e+11,792082496.0,-6821679.71578
1.42683e+09,-0.1,3.71416e+11,814410176.0,-6840942.37663
6.31464e+08,-0.1,7.61239e+10,529000576.0,-6637951.17578
2.13125e+08,-0.1,2.94489e+10,300565216.0,-6583992.93209
8.33167e+08,-0.1,1.52666e+11,775313536.0,-6603255.59295
9.60387e+08,-0.1,2.28922e+11,1147068416.0,-6663634.72359
8.50924e+08,-0.1,1.62537e+11,896015744.0,-6672646.75862
6.78602e+08,-0.1,1.57275e+11,808916480.0,-6343715.00033
7.77965e+08,-0.1,1.14209e+11,798603776.0,-6527443.54033
8.12012e+08,-0.1,1.41172e+11,739325824.0,-6603255.59295
5.81165e+08,-0.1,1.14516e+11,706486848.0,-6596834.706
9.63448e+08,-0.1,2.28424e+11,1074398592.0,-6603255.59295
2.52752e+08,-0.1,4.74832e+10,305994624.0,-6362977.66118
4.46874e+08,-0.1,5.91992e+10,615650432.0,-6473485.29664
3.01883e+08,-0.1,6.11833e+10,368386848.0,-6574980.89706
1.15644e+09,-0.1,2.55735e+11,990483776.0,-6720184.11535
8.47625e+08,-0.1,1.76775e+11,849285568.0,-6486327.07054
1.24616e+09,-0.1,3.36424e+11,1289976064.0,-6733025.88926
7.27573e+08,-0.1,1.44166e+11,737478784.0,-6425947.9399
6.05906e+08,-0.1,8.46528e+10,594956480.0,-6527443.54033
9.05847e+08,-0.1,1.43247e+11,703200384.0,-6685488.53252
2.6095e+08,-0.1,5.01498e+10,411903744.0,-6521022.65338
6.95587e+08,-0.1,1.33517e+11,875231808.0,-6527443.54033
5.74019e+08,-0.1,9.08136e+10,588129024.0,-6562139.12316
1.02229e+09,-0.1,2.16066e+11,1067720640.0,-6568560.01011
8.37285e+08,-0.1,1.85947e+11,954169792.0,-6609676.4799
9.33697e+08,-0.1,2.0173e+11,1143267328.0,-6508180.87947
1.14167e+09,-0.1,2.88082e+11,1280015360.0,-6657213.83664
1.42286e+09,-0.1,3.74438e+11,684688384.0,-6780563.24599
7.3021e+08,-0.1,1.63364e+11,819822912.0,-6467064.40969
1.39808e+09,-0.1,3.67812e+11,761350848.0,-6726605.00231
9.73236e+08,-0.1,2.07471e+11,949333888.0,-6587822.67097
6.04168e+08,-0.1,1.24962e+11,717067200.0,-6603255.59295
1.30876e+09,-0.1,3.57718e+11,728655808.0,-6786984.13294
6.86004e+08,-0.1,1.62164e+11,833576960.0,-6356556.77423
1.42513e+09,-0.1,3.63512e+11,795390464.0,-6834521.48968
9.62828e+08,-0.1,1.68201e+11,889714752.0,-6622518.2538
1.01586e+09,-0.1,2.32598e+11,1083643264.0,-6679067.64557
5.59868e+08,-0.1,9.74572e+10,717901696.0,-6527443.54033
6.08746e+08,-0.1,9.75948e+10,587439360.0,-6657213.83664
1.95768e+08,-0.1,4.99263e+10,397832576.0,-6432368.82685
5.86765e+08,-0.1,1.26439e+11,731767744.0,-6514601.76642
5.87424e+08,-0.1,1.21984e+11,735739392.0,-6562139.12316
1.23951e+09,-0.1,2.98091e+11,1263209088.0,-6720184.11535
4.31549e+08,-0.1,9.73097e+10,682144512.0,-6460643.52274
1.07798e+09,-0.1,2.02284e+11,942770176.0,-6663634.72359
5.89844e+08,-0.1,1.19946e+11,887506240.0,-6609676.4799
1.05044e+09,-0.1,2.57146e+11,1273017216.0,-6698330.30642
6.35943e+08,-0.1,1.03831e+11,609566336.0,-6521022.65338
9.53104e+08,-0.1,2.25891e+11,1071706624.0,-6609676.4799
8.73846e+08,-0.1,1.85848e+11,775806784.0,-6492747.95749
6.82248e+08,-0.1,1.24005e+11,854911296.0,-6438789.7138
1.20985e+09,-0.1,2.7455e+11,1231915904.0,-6745867.66316
8.1339e+08,-0.1,1.48512e+11,795225600.0,-6603255.59295
3.72036e+08,-0.1,7.10871e+10,491837024.0,-6486327.07054
1.10124e+09,-0.1,2.73998e+11,1220323328.0,-6650792.94968
1.28018e+09,-0.1,3.11555e+11,895296768.0,-6745867.66316
1.03618e+09,-0.1,1.98146e+11,832541056.0,-6603255.59295
5.26714e+08,-0.1,7.98139e+10,558994688.0,-6555718.23621
1.2844e+09,-0.1,3.45125e+11,1338952448.0,-6765130.32401
1.26223e+09,-0.1,3.03841e+11,1294918272.0,-6739446.77621
7.79634e+08,-0.1,1.55527e+11,741476608.0,-6553127.08813
8.83466e+08,-0.1,1.50125e+11,718627200.0,-6657213.83664
9.2857e+08,-0.1,1.79565e+11,896178624.0,-6711172.08032
4.27575e+08,-0.1,9.5741e+10,592504448.0,-6549297.34926
9.935e+08,-0.1,3.07551e+11,1201320704.0,-6527443.54033
1.02956e+09,-0.1,2.04407e+11,906111488.0,-6609676.4799
9.06763e+07,-0.1,3.56634e+10,300301984.0,-6590413.81905
1.12986e+09,-0.1,2.95908e+11,1281175808.0,-6672646.75862
1.24557e+09,-0.1,3.41516e+11,737357312.0,-6739446.77621
6.50384e+08,-0.1,1.07295e+11,657060032.0,-6486327.07054
1.3744e+09,-0.1,3.52653e+11,771954304.0,-6774142.35904
1.35065e+09,-0.1,3.46468e+11,736116992.0,-6821679.71578
1.04267e+09,-0.1,1.90566e+11,967346112.0,-6657213.83663
1.07331e+09,-0.1,2.1896e+11,974706304.0,-6745867.66316
7.0044e+08,-0.1,1.35534e+11,669153664.0,-6492747.95749
8.66654e+08,-0.1,1.53542e+11,819124224.0,-6574980.89706
9.48036e+08,-0.1,1.90905e+11,821654528.0,-6568560.01011
7.9438e+08,-0.1,1.72662e+11,844757504.0,-6458052.37466
1.04774e+09,-0.1,2.20571e+11,1067671680.0,-6568560.01011
1.17789e+09,-0.1,2.43022e+11,1126645504.0,-6717592.96727
1.21875e+09,-0.1,2.84642e+11,1276458880.0,-6786984.13294
7.87381e+08,-0.1,1.40926e+11,943947584.0,-6521022.65338
8.25768e+08,-0.1,1.29491e+11,764782784.0,-6698330.30642
7.07697e+08,-0.1,1.21762e+11,667839360.0,-6492747.95749
9.34597e+08,-0.1,2.12121e+11,1042018368.0,-6616097.36685
6.89069e+08,-0.1,8.7533e+10,630063424.0,-6625109.40188
9.30024e+08,-0.1,2.2691e+11,1207369344.0,-6625109.40188
8.64438e+08,-0.1,1.62475e+11,779821504.0,-6616097.36685
7.47083e+08,-0.1,1.61904e+11,978431232.0,-6711172.08032
4.90504e+08,-0.1,8.26803e+10,641232000.0,-6603255.59295
1.292e+09,-0.1,3.15637e+11,1296410752.0,-6767721.47209
6.43664e+08,-0.1,1.31677e+11,621819712.0,-6395082.09594
1.05078e+09,-0.1,2.84594e+11,961142784.0,-6691909.41947
1.02392e+09,-0.1,2.06712e+11,1112521216.0,-6650792.94968
7.29553e+08,-0.1,1.32933e+11,872796416.0,-6562139.12316
2.56335e+08,-0.1,5.47851e+10,311669696.0,-6555718.23621
1.00941e+09,-0.1,2.12958e+11,997622912.0,-6657213.83664
8.59225e+08,-0.1,1.60048e+11,1109276032.0,-6637951.17578
1.13115e+09,-0.1,3.05102e+11,1131211648.0,-6603255.59295
1.01911e+09,-0.1,2.15073e+11,1043820608.0,-6616097.36685
6.77451e+08,-0.1,1.09522e+11,744479680.0,-6492747.95749
1.2676e+09,-0.1,2.91705e+11,1270362368.0,-6717592.96727
7.27612e+08,-0.1,1.54047e+11,842453376.0,-6419527.05295
1.38408e+09,-0.1,3.5066e+11,720069760.0,-6774142.35904
4.21884e+08,-0.1,7.30299e+10,603644992.0,-6583992.93209
9.72422e+08,-0.1,1.91698e+11,871155968.0,-6562139.12316
1.12987e+09,-0.1,2.32744e+11,980199808.0,-6704751.19337
1.39376e+09,-0.1,3.63231e+11,794753600.0,-6815258.82883
2.9383e+08,-0.1,6.97672e+10,471266560.0,-6479906.18359
8.24329e+08,-0.1,1.65417e+11,849160640.0,-6568560.01011
1.08091e+09,-0.1,2.17151e+11,854983104.0,-6679067.64557
7.92336e+08,-0.1,1.63034e+11,845900160.0,-6609676.4799
9.35964e+08,-0.1,1.31078e+11,586276288.0,-6672646.75862
1.31517e+09,-0.1,3.71062e+11,749212928.0,-6739446.77621
1.41958e+09,-0.1,3.70706e+11,813678336.0,-6834521.48968
5.95613e+08,-0.1,1.18298e+11,876352448.0,-6574980.89706
9.27867e+08,-0.1,1.51268e+11,1026693184.0,-6672646.75862
8.23017e+08,-0.1,1.49831e+11,673295168.0,-6562139.12316
1.96294e+08,-0.1,3.58068e+10,376885120.0,-6596834.706
4.8255e+08,-0.1,7.28761e+10,625377536.0,-6555718.23621
1.285e+09,-0.1,3.55666e+11,816376896.0,-6767721.47209
1.18918e+09,-0.1,2.70986e+11,1179465984.0,-6733025.88926
5.00457e+08,-0.1,9.99039e+10,799580864.0,-6583992.93209
1.46497e+09,-0.1,3.83769e+11,690064448.0,-6840942.37663
7.26489e+08,-0.1,1.78374e+11,859486336.0,-6419527.05295
2.48035e+08,-0.1,5.4218e+10,308219392.0,-6473485.29664
5.71348e+08,-0.1,1.12192e+11,677598272.0,-6445210.60075
1.16579e+09,-0.1,2.87228e+11,1278796160.0,-6648201.8016
5.44841e+08,-0.1,1.20253e+11,696019008.0,-6438789.7138
4.60804e+08,-0.1,7.21162e+10,578096384.0,-6562139.12316
9.36687e+08,-0.1,1.87612e+11,1067578432.0,-6616097.36685
1.43604e+09,-0.1,3.77644e+11,749118784.0,-6815258.82883
3.91725e+08,-0.1,6.81868e+10,471492864.0,-6521022.65337
1.35539e+09,-0.1,3.43256e+11,762134912.0,-6733025.88926
2.04266e+08,-0.1,5.09556e+10,352337056.0,-6521022.65338
7.9815e+08,-0.1,2.03924e+11,1056300352.0,-6596834.706
8.62786e+08,-0.1,1.77249e+11,738547968.0,-6562139.12316
6.76679e+08,-0.1,1.1312e+11,719266560.0,-6568560.01011
1.10874e+09,-0.1,2.70666e+11,1282067072.0,-6691909.41947
1.29992e+09,-0.1,3.5659e+11,788929280.0,-6780563.24599
4.46637e+08,-0.1,1.14383e+11,858206656.0,-6445210.60075
1.18172e+09,-0.1,2.69405e+11,1278548096.0,-6698330.30642
8.05767e+08,-0.1,1.68324e+11,854235392.0,-6533864.42728
8.82072e+08,-0.1,1.67989e+11,946804544.0,-6542876.46231
7.37873e+08,-0.1,1.21831e+11,840113600.0,-6527443.54033
8.74793e+08,-0.1,1.66512e+11,880284480.0,-6603255.59295
8.96497e+08,-0.1,1.87729e+11,946503168.0,-6609676.4799
1.05241e+09,-0.1,2.32083e+11,1100389888.0,-6685488.53252
8.60518e+08,-0.1,1.63468e+11,909905280.0,-6609676.4799
3.19943e+08,-0.1,7.63227e+10,401548064.0,-6521022.65338
1.03235e+09,-0.1,2.09223e+11,1024758656.0,-6587822.67097
9.42786e+08,-0.1,1.70774e+11,883550784.0,-6670055.61054
1.22057e+09,-0.1,3.21684e+11,963402304.0,-6745867.66316
1.35546e+09,-0.1,3.8539e+11,770550592.0,-6765130.32401
9.93606e+08,-0.1,2.04563e+11,1293931520.0,-6590413.81904
1.1146e+09,-0.1,2.52998e+11,1110019584.0,-6698330.30642
1.03828e+09,-0.1,2.19932e+11,1196802688.0,-6672646.75862
1.07143e+09,-0.1,2.61858e+11,1158582144.0,-6679067.64557
7.03803e+08,-0.1,1.51203e+11,749125248.0,-6473485.29664
1.01816e+09,-0.1,2.70675e+11,1248516480.0,-6568560.01011
1.08507e+09,-0.1,2.05247e+11,1064104896.0,-6739446.77621
4.14155e+08,-0.1,6.76751e+10,515622208.0,-6549297.34926
1.09427e+09,-0.1,2.28011e+11,1048907840.0,-6739446.77621
1.35362e+09,-0.1,3.40246e+11,734559488.0,-6774142.35904
1.09923e+09,-0.1,2.72958e+11,1216994048.0,-6691909.41947
6.75304e+08,-0.1,1.30121e+11,732629760.0,-6603255.59295
9.96395e+08,-0.1,1.95077e+11,1156445568.0,-6726605.00231
9.48587e+08,-0.1,1.62071e+11,793103936.0,-6650792.94968
1.36625e+09,-0.1,3.51908e+11,770059776.0,-6815258.82883
1.27818e+09,-0.1,3.50316e+11,841546688.0,-6733025.88926
7.32183e+08,-0.1,1.22001e+11,1184375808.0,-6555718.23621
6.7877e+08,-0.1,1.01857e+11,606813056.0,-6533864.42728
1.45233e+09,-0.1,3.83488e+11,663289408.0,-6786984.13294
1.19862e+09,-0.1,2.7118e+11,1171372928.0,-6704751.19337
6.86886e+08,-0.1,1.12714e+11,665326720.0,-6562139.12316
4.97422e+08,-0.1,7.67018e+10,595845760.0,-6562139.12316
4.83384e+08,-0.1,1.04712e+11,873037120.0,-6521022.65338
1.10881e+09,-0.1,2.33517e+11,1077513600.0,-6698330.30642
1.10663e+09,-0.1,2.78658e+11,1331755008.0,-6587822.67097
1.07661e+09,-0.1,2.20954e+11,1064594432.0,-6685488.53252
1.17006e+09,-0.1,2.46763e+11,1116299136.0,-6767721.47209
7.38417e+08,-0.1,1.76036e+11,799051456.0,-6438789.7138
8.05301e+08,-0.1,1.67971e+11,911068928.0,-6555718.23621
2.60483e+08,-0.1,4.83484e+10,381501952.0,-6555718.23621
3.07662e+08,-0.1,5.43072e+10,421214656.0,-6391252.35707
1.02056e+09,-0.1,1.9972e+11,876268800.0,-6609676.4799
8.45523e+08,-0.1,1.60457e+11,819599808.0,-6473485.29664
9.63039e+08,-0.1,1.59908e+11,743845824.0,-6622518.2538
8.60548e+08,-0.1,2.19397e+11,1043060288.0,-6533864.42728
7.8328e+08,-0.1,1.28021e+11,839742656.0,-6622518.2538
1.06732e+09,-0.1,2.6704e+11,1300543104.0,-6650792.94968
3.79221e+08,-0.1,6.15054e+10,472425280.0,-6521022.65338
1.17252e+09,-0.1,2.58454e+11,1277892096.0,-6720184.11535
8.94665e+08,-0.1,2.57741e+11,1168939648.0,-6635360.0277
2.23409e+08,-0.1,4.49921e+10,260508720.0,-6391252.35707
9.91651e+08,-0.1,1.96972e+11,1135815808.0,-6698330.30642
1.36705e+09,-0.1,3.51819e+11,770031168.0,-6815258.82883
1.3848e+09,-0.1,3.4793e+11,1309289472.0,-6724013.85423
8.5868e+08,-0.1,1.70553e+11,825558656.0,-6581401.78401
9.14379e+08,-0.1,1.62552e+11,794602752.0,-6587822.67097
1.19302e+09,-0.1,2.77716e+11,1240401664.0,-6739446.77621
